Match ID,Innings Number,Over,Ball Number,Extra Type,Extra Runs
1178398,1,2,3,wides,1
1178398,1,16,1,wides,1
1178398,1,17,4,wides,1
1178398,2,4,6,wides,1
1178398,2,5,4,noballs,1
1178398,2,16,3,noballs,1
1178398,2,17,3,wides,5
1136598,1,1,4,byes,4
1136598,1,2,5,legbyes,1
1136598,1,5,4,legbyes,1
1136598,1,10,1,legbyes,1
1136598,1,14,3,wides,1
1136598,2,2,3,wides,1
1136598,2,3,4,wides,1
1136598,2,14,1,wides,1
1473488,1,3,6,wides,1
1473488,1,14,4,wides,1
1473488,1,16,2,wides,1
1473488,2,0,5,wides,1
1473488,2,1,2,legbyes,1
1473488,2,1,5,legbyes,1
1473488,2,2,3,wides,1
1473488,2,2,5,legbyes,1
1473488,2,3,1,wides,1
1473488,2,6,4,wides,1
1473488,2,8,5,wides,1
1473488,2,13,4,legbyes,1
1473488,2,14,5,wides,1
1473488,2,15,2,legbyes,1
1473488,2,17,3,wides,1
1473488,2,19,5,legbyes,1
1473467,1,8,1,wides,1
1473467,1,11,3,byes,1
1473467,1,12,5,wides,1
1473467,1,12,5,noballs,1
1473467,1,17,1,wides,2
1473467,1,17,6,legbyes,1
1473467,1,19,1,wides,1
1473467,1,19,2,wides,1
1473467,1,19,3,wides,1
1473467,1,19,4,wides,1
1473467,2,3,1,wides,1
1473467,2,3,4,wides,1
1473467,2,12,2,wides,1
1473467,2,12,6,wides,1
1473467,2,12,6,legbyes,1
1473467,2,15,1,wides,1
1473467,2,16,5,wides,1
1473467,2,16,5,wides,1
1473467,2,18,2,noballs,1
1473467,2,18,4,wides,1
1136577,1,0,1,noballs,1
1136577,1,10,3,wides,1
1136577,1,11,5,wides,1
1136577,1,12,4,wides,1
1136577,1,19,3,wides,1
1136577,1,19,4,wides,1
1136577,2,0,1,wides,1
1136577,2,0,5,wides,1
1136577,2,6,2,wides,1
1136577,2,6,2,wides,1
1136577,2,8,5,wides,1
1136577,2,10,6,wides,1
1136577,2,11,1,wides,1
1136577,2,12,2,wides,1
1426305,1,0,4,wides,1
1426305,1,0,4,wides,1
1426305,1,1,6,wides,1
1426305,1,10,3,wides,1
1426305,1,10,3,wides,1
1426305,1,10,3,wides,1
1426305,1,12,3,wides,1
1426305,1,15,2,wides,1
1426305,1,15,4,wides,1
1426305,1,19,2,wides,2
1426305,2,0,3,wides,2
1426305,2,1,2,wides,1
1426305,2,2,5,wides,1
1426305,2,13,5,wides,1
1426305,2,15,6,wides,1
1426305,2,16,2,wides,1
1426305,2,17,2,noballs,1
1426305,2,18,2,wides,2
1426305,2,19,4,wides,1
1254099,1,1,2,wides,1
1254099,1,2,3,noballs,1
1254099,1,6,3,wides,1
1254099,1,16,2,legbyes,1
1254099,1,17,3,legbyes,1
1254099,1,18,3,byes,1
1254099,2,0,4,wides,1
1254099,2,17,4,wides,1
1527676,1,0,2,legbyes,1
1527676,1,1,3,legbyes,4
1527676,1,1,5,wides,1
1527676,1,2,6,wides,1
1527676,1,3,6,wides,1
1527676,1,4,2,wides,1
1527676,1,10,2,wides,1
1527676,1,11,5,legbyes,1
1527676,1,13,5,wides,1
1527676,1,17,3,legbyes,1
1527676,1,18,2,noballs,1
1527676,1,18,3,legbyes,1
1527676,1,18,6,legbyes,1
1527676,2,1,1,legbyes,1
1527676,2,5,1,byes,4
1527676,2,11,6,wides,1
1136609,1,3,5,wides,1
1136609,1,18,3,legbyes,1
1136609,2,5,5,wides,1
1136609,2,15,3,legbyes,1
1359526,1,1,3,legbyes,4
1359526,1,1,6,wides,1
1359526,1,2,3,wides,1
1359526,1,9,6,legbyes,1
1359526,1,12,1,wides,1
1359526,1,16,6,wides,1
1359526,1,16,6,wides,1
1359526,1,19,3,byes,1
1359526,2,6,3,wides,1
1359526,2,10,2,wides,1
1359526,2,12,1,wides,1
1359526,2,16,2,wides,1
1359526,2,19,6,noballs,1
1254076,1,1,4,wides,1
1254076,1,5,2,noballs,1
1254076,1,8,2,wides,1
1254076,1,10,2,legbyes,1
1254076,1,17,6,wides,1
1254076,1,19,3,noballs,1
1254076,2,0,6,wides,1
1254076,2,1,4,wides,1
1254076,2,2,2,wides,1
1254076,2,2,5,legbyes,1
1254076,2,4,2,legbyes,2
1254076,2,11,5,wides,1
1254076,2,13,1,wides,1
392236,1,8,4,wides,1
392236,1,18,4,legbyes,1
392236,2,2,6,legbyes,1
392236,2,3,6,legbyes,1
392236,2,4,5,wides,1
392236,2,5,3,byes,4
392236,2,5,6,wides,1
392236,2,7,3,legbyes,1
392236,2,8,6,wides,1
392236,2,9,1,wides,1
392236,2,11,4,wides,1
392236,2,12,3,wides,1
829709,1,0,1,legbyes,4
829709,1,2,6,legbyes,1
829709,1,6,6,wides,1
829709,1,8,2,wides,5
829709,1,8,2,legbyes,2
829709,1,8,5,legbyes,1
829709,1,10,1,wides,1
829709,1,10,3,wides,1
829709,1,12,3,wides,1
829709,1,14,1,wides,1
829709,1,14,5,wides,1
829709,1,15,3,wides,1
829709,1,17,4,legbyes,1
829709,2,0,3,wides,1
829709,2,1,2,wides,1
829709,2,5,3,wides,1
829709,2,8,1,wides,1
829709,2,8,6,wides,1
829709,2,17,1,legbyes,1
829709,2,17,2,wides,1
829709,2,17,2,wides,1
829709,2,18,5,legbyes,1
548353,1,0,3,wides,1
548353,1,3,1,wides,5
548353,1,3,1,wides,1
548353,1,3,2,wides,1
548353,1,4,3,legbyes,4
548353,1,5,1,wides,1
548353,1,7,1,wides,1
548353,1,9,5,byes,1
548353,1,14,5,wides,1
548353,1,15,4,legbyes,1
548353,1,17,5,noballs,1
548353,1,17,5,wides,1
548353,2,1,2,wides,1
548353,2,1,3,wides,1
548353,2,2,4,wides,1
548353,2,5,4,noballs,1
548353,2,9,6,wides,1
548353,2,10,2,legbyes,4
548353,2,12,5,wides,1
336003,1,3,1,legbyes,1
336003,1,4,3,wides,1
336003,1,5,3,wides,1
336003,1,12,6,legbyes,1
336003,1,13,4,byes,4
336003,1,14,1,wides,1
336003,1,14,3,legbyes,1
336003,1,16,2,wides,1
336003,1,17,2,noballs,1
336003,1,17,3,legbyes,1
336003,1,19,1,legbyes,1
336003,2,0,3,wides,5
336003,2,5,4,wides,1
336003,2,19,4,byes,1
980979,1,1,5,wides,1
980979,1,4,3,wides,1
980979,1,6,3,wides,2
980979,1,9,2,legbyes,1
980979,2,0,6,legbyes,1
980979,2,15,1,legbyes,1
980979,2,17,1,wides,1
1359475,1,0,2,legbyes,1
1359475,1,4,4,noballs,1
1359475,1,14,3,legbyes,4
1359475,1,16,4,byes,1
1359475,1,19,2,legbyes,1
1359475,2,1,3,legbyes,1
1359475,2,3,2,noballs,1
1359475,2,3,2,wides,1
1359475,2,4,3,noballs,1
1359475,2,6,4,legbyes,1
1359475,2,13,1,wides,1
1359475,2,13,5,wides,1
1359475,2,18,2,legbyes,4
1359475,2,19,1,wides,1
392220,1,0,2,wides,1
392220,1,11,1,legbyes,1
392220,2,2,4,wides,1
392220,2,3,2,wides,1
392220,2,10,1,legbyes,1
392220,2,14,6,wides,1
1254060,1,16,1,wides,5
1254060,1,18,1,wides,1
1254060,1,19,4,wides,1
1254060,2,10,1,wides,1
1254060,2,10,4,wides,1
1254060,2,14,4,legbyes,1
1254060,2,15,4,wides,1
1254060,2,15,6,wides,1
1254060,2,16,3,byes,1
1254060,2,17,3,wides,1
1359530,1,4,6,legbyes,1
1359530,1,6,4,legbyes,1
1359530,1,11,4,wides,1
1359530,2,1,1,wides,1
1359530,2,1,1,legbyes,1
1359530,2,1,4,wides,1
1359530,2,3,2,wides,1
1359530,2,12,1,byes,1
548345,1,4,3,legbyes,1
548345,1,4,4,wides,1
548345,1,6,6,wides,1
548345,1,15,6,byes,1
548345,1,16,2,legbyes,1
548345,1,16,5,legbyes,1
548345,1,18,4,legbyes,1
548345,1,18,5,wides,1
548345,2,4,1,wides,1
548345,2,10,5,wides,1
548345,2,13,2,wides,1
548345,2,13,3,wides,1
336015,1,4,3,wides,1
336015,1,4,5,legbyes,1
336015,1,5,5,legbyes,2
336015,1,9,4,wides,1
336015,1,11,2,legbyes,1
336015,1,13,1,legbyes,1
336015,1,13,2,wides,2
336015,1,15,6,legbyes,1
336015,1,19,4,byes,1
336015,2,2,3,wides,1
336015,2,3,4,legbyes,1
336015,2,3,6,wides,1
336015,2,5,6,legbyes,4
336015,2,6,2,legbyes,1
336015,2,8,2,noballs,1
336015,2,8,2,noballs,1
336015,2,8,2,byes,2
336015,2,11,3,wides,1
336015,2,11,4,legbyes,1
336015,2,12,6,noballs,1
336015,2,14,3,wides,1
336015,2,14,5,wides,1
1178418,1,0,5,legbyes,4
1178418,1,3,6,legbyes,1
1178418,1,6,4,legbyes,1
1178418,1,12,3,legbyes,1
1178418,1,14,4,wides,1
1178418,1,16,6,noballs,1
1178418,1,17,5,wides,1
1178418,2,9,1,wides,1
1178418,2,11,1,wides,1
1178418,2,11,1,wides,1
1178418,2,11,5,wides,1
1178418,2,15,5,wides,1
1529279,1,5,3,wides,1
1529279,1,10,2,wides,1
1529279,1,12,3,wides,1
1529279,1,12,4,wides,1
1529279,1,13,6,wides,1
1529279,1,19,1,wides,1
1529279,1,19,5,legbyes,1
1529279,2,0,3,wides,1
1529279,2,1,2,legbyes,4
1529279,2,1,4,wides,5
1529279,2,3,6,wides,1
1529279,2,4,3,legbyes,1
1529279,2,5,1,wides,1
1529279,2,5,3,wides,1
1529279,2,7,1,wides,1
1529279,2,8,5,wides,1
1529279,2,11,6,wides,1
1529279,2,18,2,wides,1
1529296,1,1,1,wides,1
1529296,1,5,4,noballs,1
1529296,1,5,5,wides,1
1529296,1,9,5,wides,1
1529296,1,11,4,legbyes,1
1529296,1,14,2,wides,1
1529296,1,14,5,legbyes,1
1529296,1,17,4,wides,1
1529296,2,5,3,wides,1
1529296,2,10,5,wides,1
1529296,2,14,4,wides,2
1529296,2,16,3,wides,1
1529296,2,16,5,wides,1
1529296,2,16,6,legbyes,1
1529296,2,18,3,wides,1
1529296,2,18,3,legbyes,1
1529296,2,19,1,wides,1
1529296,2,19,1,wides,1
548312,1,3,1,wides,1
548312,1,7,2,wides,1
548312,1,18,6,noballs,1
548312,2,0,2,wides,1
548312,2,2,4,legbyes,1
548312,2,5,5,wides,1
548312,2,7,4,byes,1
548312,2,9,6,wides,1
548312,2,13,4,wides,1
548312,2,16,5,wides,1
1216497,1,6,5,wides,1
1216497,1,7,4,wides,1
1216497,1,10,5,legbyes,1
1216497,1,13,3,wides,1
1216497,1,15,1,wides,1
1216497,1,16,4,wides,2
1216497,2,4,5,noballs,1
1216497,2,4,5,noballs,1
1216497,2,4,5,legbyes,1
1216497,2,4,6,wides,1
1216497,2,7,1,wides,1
1216497,2,13,5,wides,1
1136561,1,3,3,wides,1
1136561,1,9,5,legbyes,1
1136561,1,16,5,wides,1
1136561,1,19,1,legbyes,1
1136561,2,7,3,noballs,1
1136561,2,9,1,wides,1
1136561,2,11,2,legbyes,1
1136561,2,12,5,legbyes,1
1136561,2,14,5,wides,1
1136561,2,16,2,wides,1
1136561,2,16,2,wides,1
1473471,1,13,6,noballs,1
1473471,2,1,4,wides,1
1473471,2,4,1,wides,1
1473471,2,9,5,legbyes,1
1473471,2,10,2,byes,4
501238,1,5,3,noballs,1
501238,1,6,1,wides,1
501238,1,8,1,legbyes,1
501238,1,8,4,legbyes,1
501238,1,10,3,wides,1
501238,1,10,4,wides,1
501238,1,14,4,wides,1
501238,2,0,2,legbyes,1
501238,2,0,4,wides,5
501238,2,0,4,wides,1
501238,2,0,6,wides,1
501238,2,3,5,wides,1
501238,2,3,5,noballs,1
501238,2,5,3,noballs,1
501238,2,5,5,wides,1
501238,2,5,6,wides,1
501238,2,7,3,wides,1
501238,2,7,5,legbyes,1
501238,2,7,6,wides,1
501238,2,9,3,legbyes,1
501238,2,12,4,noballs,1
1254109,1,3,3,noballs,1
1254109,1,14,3,legbyes,2
1254109,2,8,2,wides,1
1254109,2,8,6,wides,1
1426295,1,4,1,legbyes,1
1426295,1,13,3,wides,1
1426295,1,13,5,wides,1
1426295,1,16,2,wides,1
1426295,2,0,4,legbyes,1
1426295,2,0,5,wides,1
1426295,2,1,5,wides,1
980955,1,4,5,wides,1
980955,1,4,5,wides,1
980955,1,6,5,legbyes,1
980955,1,11,2,wides,1
980955,2,0,1,wides,1
980955,2,6,1,wides,1
980955,2,9,1,wides,1
980955,2,17,6,byes,1
419141,1,2,2,wides,1
419141,1,2,6,legbyes,4
419141,1,10,4,byes,2
419141,1,13,1,wides,1
419141,1,15,1,wides,1
419141,1,18,4,wides,3
419141,2,1,1,wides,1
419141,2,1,1,wides,1
419141,2,1,2,wides,1
419141,2,1,2,wides,1
419141,2,4,5,wides,1
419141,2,6,6,noballs,1
419141,2,8,2,legbyes,2
419141,2,13,6,byes,1
419141,2,19,2,wides,1
1082621,1,0,5,legbyes,1
1082621,1,2,3,legbyes,1
1082621,1,2,4,wides,1
1082621,1,3,1,wides,1
1082621,1,8,3,legbyes,1
1082621,1,9,2,wides,1
1082621,1,12,3,legbyes,4
1082621,1,16,2,legbyes,1
1082621,1,17,6,legbyes,1
1082621,2,3,1,legbyes,1
1082621,2,3,5,wides,1
1082621,2,3,5,noballs,1
1082621,2,8,5,wides,1
1082621,2,8,6,wides,1
1082621,2,9,5,noballs,1
1082621,2,9,5,legbyes,1
1082621,2,12,2,wides,1
336039,1,2,3,wides,1
336039,1,15,6,wides,1
336039,1,19,2,byes,1
336039,1,19,6,byes,1
336039,2,1,6,wides,1
336039,2,2,4,wides,1
336039,2,6,2,wides,1
336039,2,13,4,wides,1
501243,1,0,3,legbyes,1
501243,1,0,5,legbyes,1
501243,1,6,6,legbyes,1
501243,1,11,3,legbyes,1
501243,1,11,6,wides,1
501243,1,12,4,wides,1
501243,1,14,3,wides,2
501243,1,14,4,noballs,1
501243,1,14,5,noballs,1
501243,2,1,4,noballs,1
501243,2,2,1,wides,1
501243,2,4,1,wides,2
501243,2,4,4,wides,1
501243,2,4,5,wides,1
501243,2,5,1,wides,1
501243,2,6,5,wides,1
501243,2,12,2,legbyes,1
501243,2,16,5,wides,1
829733,1,1,2,legbyes,1
829733,1,8,5,byes,4
829733,1,9,3,wides,1
829733,1,9,3,wides,1
829733,1,11,2,wides,1
829733,1,13,2,byes,4
829733,1,19,5,byes,1
829733,2,1,2,legbyes,1
829733,2,11,1,wides,1
1216546,1,1,1,wides,1
1216546,1,1,4,wides,1
1216546,1,12,1,legbyes,1
1216546,1,16,3,wides,1
1216546,2,0,3,noballs,1
1216546,2,3,6,wides,1
1216546,2,4,6,wides,1
1216546,2,6,1,wides,1
1216546,2,9,6,wides,2
1216546,2,11,6,wides,1
1216546,2,16,6,legbyes,1
548369,1,0,1,legbyes,1
548369,1,0,4,legbyes,1
548369,1,2,5,legbyes,1
548369,1,17,4,wides,1
548369,2,1,3,wides,1
548369,2,7,6,legbyes,1
598071,1,10,4,legbyes,2
598071,1,13,5,wides,1
598071,1,15,6,wides,1
598071,1,16,6,wides,1
598071,1,17,4,wides,1
598071,2,17,3,wides,2
598071,2,17,6,wides,2
1529310,1,0,2,wides,2
1529310,1,4,5,wides,1
1529310,1,7,4,wides,1
1529310,1,9,3,wides,1
1529310,1,12,1,wides,1
1529310,1,12,3,wides,1
1529310,1,12,3,wides,1
1529310,1,13,3,wides,1
1529310,1,14,2,wides,1
1529310,1,15,3,wides,1
1529310,1,16,4,wides,1
1529310,1,19,4,wides,1
1529310,1,19,4,wides,1
1529310,2,2,3,wides,1
1529310,2,3,6,wides,1
1529310,2,10,2,wides,2
1529310,2,10,5,noballs,1
1529310,2,14,2,wides,1
1529310,2,16,6,legbyes,1
1529310,2,18,1,legbyes,1
734001,1,2,1,wides,2
734001,1,2,5,wides,1
734001,1,14,3,wides,1
734001,1,18,2,legbyes,1
734001,1,19,2,wides,1
734001,2,16,1,wides,1
734001,2,16,2,wides,1
734001,2,16,5,wides,1
1304072,1,4,4,legbyes,1
1304072,1,11,5,legbyes,1
1304072,1,16,3,wides,1
1304072,1,17,3,wides,1
1304072,1,17,5,wides,1
1304072,1,18,5,wides,2
1304072,1,18,6,legbyes,1
1304072,2,2,1,wides,1
1304072,2,3,3,wides,1
1304072,2,4,5,wides,5
1304072,2,7,4,wides,1
1304072,2,7,6,wides,1
1304072,2,9,1,legbyes,1
1304072,2,13,3,legbyes,1
1304072,2,18,5,legbyes,4
335992,1,1,2,legbyes,1
335992,1,1,5,wides,1
335992,1,6,6,wides,1
335992,1,6,6,wides,1
335992,1,17,5,legbyes,1
335992,1,19,3,noballs,1
335992,2,4,2,wides,1
335992,2,5,3,legbyes,1
335992,2,9,4,wides,1
501214,1,2,4,noballs,1
501214,1,8,2,wides,1
501214,1,10,1,wides,1
501214,1,10,1,legbyes,1
501214,1,10,4,wides,1
501214,2,0,3,wides,2
501214,2,1,3,wides,1
501214,2,2,3,legbyes,1
501214,2,3,5,legbyes,1
501214,2,7,1,legbyes,1
501214,2,8,1,wides,1
501214,2,8,1,noballs,1
501214,2,8,1,wides,1
501214,2,13,4,noballs,1
501214,2,13,4,legbyes,1
1181768,1,2,2,wides,1
1181768,1,8,2,wides,1
1181768,1,9,2,wides,1
1181768,2,5,5,wides,1
1181768,2,6,3,wides,1
1181768,2,8,3,wides,1
1181768,2,12,3,wides,1
1181768,2,16,5,byes,1
1181768,2,18,6,byes,4
419116,1,4,6,noballs,1
419116,1,6,4,legbyes,1
419116,1,7,4,wides,2
419116,1,8,4,wides,1
419116,1,9,6,wides,1
419116,1,10,4,wides,1
419116,1,11,3,legbyes,1
419116,1,17,2,legbyes,1
419116,1,19,4,legbyes,1
419116,2,0,3,wides,1
419116,2,6,1,wides,1
419116,2,6,3,legbyes,1
419116,2,11,6,wides,1
419116,2,12,2,wides,1
419116,2,12,2,legbyes,1
419116,2,12,3,wides,1
419116,2,13,2,wides,1
419116,2,14,5,wides,1
419116,2,16,4,wides,1
598026,1,4,6,wides,1
598026,1,8,5,wides,1
598026,1,9,1,legbyes,1
598026,1,10,2,wides,1
598026,1,10,4,legbyes,1
598026,1,15,6,noballs,1
598026,1,15,6,legbyes,1
598026,1,16,2,wides,1
598026,1,16,3,wides,1
598026,1,17,6,wides,1
598026,2,3,5,legbyes,1
598026,2,5,5,legbyes,1
598026,2,8,3,legbyes,1
598026,2,13,3,wides,1
598026,2,14,5,wides,2
598026,2,18,4,legbyes,1
1216511,1,0,2,wides,1
1216511,1,5,3,legbyes,1
1216511,1,5,6,wides,1
1216511,1,6,4,byes,1
1216511,1,6,5,wides,1
1216511,1,6,6,wides,1
1216511,1,9,6,legbyes,1
1216511,1,14,2,wides,1
1216511,1,18,1,noballs,1
1216511,1,18,1,byes,4
1216511,1,19,2,noballs,1
1216511,2,7,6,legbyes,1
1216511,2,10,2,wides,1
734017,1,3,5,wides,1
734017,1,5,4,noballs,1
734017,1,10,5,wides,1
734017,1,17,3,legbyes,1
734017,1,18,2,legbyes,1
734017,1,18,6,legbyes,1
734017,2,0,6,wides,1
734017,2,1,2,wides,1
734017,2,5,6,wides,1
734017,2,7,3,wides,1
734017,2,8,2,wides,1
734017,2,16,4,wides,1
734017,2,17,4,wides,1
734017,2,18,3,legbyes,1
1529306,1,0,1,noballs,1
1529306,1,4,2,wides,1
1529306,1,7,6,wides,1
1529306,1,10,4,wides,1
1529306,1,13,1,wides,1
1529306,1,15,5,wides,1
1529306,1,18,3,wides,1
1529306,1,19,1,wides,1
1529306,1,19,1,wides,1
1529306,2,0,6,wides,1
1529306,2,12,4,wides,1
1529306,2,13,5,wides,1
1529306,2,15,4,wides,1
1529306,2,17,2,wides,1
1529306,2,17,2,wides,1
1178422,1,12,4,wides,1
1178422,1,12,5,wides,1
1178422,1,12,6,wides,1
1178422,1,13,1,wides,1
1178422,1,18,1,wides,1
1178422,1,18,3,noballs,1
1178422,1,18,6,legbyes,1
1178422,2,0,2,legbyes,1
1178422,2,9,4,legbyes,1
1178422,2,15,3,byes,4
1304064,1,3,6,wides,1
1304064,1,17,1,legbyes,2
1304064,1,18,2,noballs,1
1304064,2,0,4,legbyes,1
1304064,2,2,3,legbyes,1
1304064,2,2,5,legbyes,1
1304064,2,3,1,wides,1
1304064,2,6,6,wides,1
1304064,2,15,4,wides,1
1304064,2,16,3,legbyes,1
335984,1,0,4,wides,1
335984,1,5,4,legbyes,1
335984,1,7,1,legbyes,1
335984,1,8,3,byes,1
335984,1,9,1,legbyes,1
335984,1,12,4,wides,2
335984,2,1,6,wides,1
335984,2,5,2,wides,1
335984,2,7,3,wides,1
335984,2,9,2,wides,1
335984,2,12,6,wides,5
335984,2,14,1,wides,1
501202,1,1,1,wides,1
501202,1,4,1,legbyes,4
501202,1,5,4,noballs,1
501202,1,6,2,wides,1
501202,1,17,3,wides,1
501202,1,17,4,wides,1
501202,1,18,5,wides,1
501202,2,0,5,wides,1
501202,2,3,4,legbyes,1
501202,2,9,6,wides,1
501202,2,13,1,wides,1
1216507,1,6,1,wides,1
1216507,1,18,2,noballs,1
1216507,1,19,4,wides,1
1216507,2,11,3,legbyes,3
1216507,2,12,5,wides,1
1216507,2,12,5,wides,1
1216507,2,17,6,legbyes,1
548328,1,0,3,wides,1
548328,1,0,4,legbyes,1
548328,1,16,6,wides,1
548328,2,0,1,legbyes,1
548328,2,4,1,legbyes,1
548328,2,6,5,legbyes,1
548328,2,8,3,wides,1
548328,2,10,3,legbyes,1
598030,1,1,1,wides,1
598030,1,1,2,wides,1
598030,1,3,1,legbyes,4
598030,1,9,1,legbyes,1
598030,1,9,4,wides,1
598030,2,1,2,wides,1
598030,2,2,1,wides,1
598030,2,3,5,wides,1
598030,2,8,6,legbyes,1
598030,2,14,1,noballs,1
598030,2,19,1,wides,1
980943,1,0,5,legbyes,4
980943,1,7,3,legbyes,1
980943,1,14,5,wides,1
980943,1,18,2,wides,1
980943,1,18,6,wides,1
980943,2,1,5,wides,1
980943,2,3,1,legbyes,1
980943,2,3,3,wides,1
980943,2,4,1,wides,1
980943,2,4,3,wides,3
980943,2,4,6,legbyes,1
980943,2,5,4,wides,1
980943,2,8,5,wides,3
980943,2,10,1,wides,1
1426283,1,3,1,legbyes,1
1426283,1,4,1,wides,1
1426283,1,4,4,wides,1
1426283,1,4,4,wides,1
1426283,1,5,2,wides,1
1426283,1,9,6,wides,1
1426283,1,12,2,wides,1
1426283,1,16,1,noballs,1
1426283,1,18,6,wides,1
1426283,1,19,1,wides,1
1426283,1,19,2,wides,1
1426283,2,0,5,legbyes,4
1426283,2,1,2,wides,1
1426283,2,1,4,wides,1
1426283,2,6,1,wides,1
1426283,2,13,4,byes,4
1426283,2,14,3,noballs,1
501255,1,3,6,legbyes,1
501255,1,6,6,wides,1
501255,1,8,4,wides,1
501255,1,12,6,byes,4
501255,2,3,4,wides,1
501255,2,4,3,wides,1
501255,2,9,2,wides,1
501255,2,9,3,wides,1
501255,2,12,1,wides,2
1082637,1,3,5,wides,1
1082637,1,3,6,wides,1
1082637,1,8,3,wides,1
1082637,2,4,4,legbyes,1
1082637,2,4,5,noballs,1
1082637,2,10,1,legbyes,1
1082637,2,14,2,legbyes,1
1082637,2,19,2,wides,1
1082637,2,19,2,wides,1
419157,1,2,3,wides,1
419157,1,4,2,wides,1
419157,1,4,6,legbyes,1
419157,1,6,5,legbyes,1
419157,1,7,4,wides,1
419157,1,8,3,wides,5
419157,1,9,6,legbyes,2
419157,1,13,3,wides,2
419157,1,14,1,wides,1
419157,2,6,6,byes,1
419157,2,9,2,wides,1
419157,2,16,3,legbyes,1
419157,2,18,3,wides,1
419157,2,19,5,legbyes,1
598067,1,5,1,wides,1
598067,1,5,4,legbyes,1
598067,1,6,6,legbyes,1
598067,1,14,5,wides,1
598067,1,18,4,noballs,1
598067,2,0,1,wides,5
598067,2,0,2,wides,1
598067,2,2,2,noballs,1
598067,2,2,3,legbyes,4
598067,2,4,3,wides,1
598067,2,11,6,wides,1
598067,2,13,5,wides,1
598067,2,14,3,legbyes,1
598067,2,15,1,wides,1
829725,1,2,3,wides,1
829725,1,3,4,legbyes,2
829725,1,6,4,wides,1
829725,1,7,3,wides,1
829725,1,11,5,wides,1
829725,1,14,4,wides,1
829725,1,16,4,wides,1
829725,2,2,1,wides,1
829725,2,2,1,wides,1
829725,2,2,6,wides,1
829725,2,7,1,legbyes,1
829725,2,8,3,legbyes,1
829725,2,13,2,legbyes,1
829725,2,14,5,wides,1
829725,2,16,4,wides,1
829725,2,17,2,wides,1
829725,2,17,3,wides,1
829725,2,18,6,noballs,1
1473484,1,5,5,wides,1
1473484,1,5,6,legbyes,1
1473484,1,14,2,wides,1
1473484,1,15,4,wides,1
1473484,1,16,1,wides,1
1473484,1,16,1,wides,1
1473484,1,16,2,wides,1
1473484,1,18,1,wides,1
1473484,1,18,2,wides,1
1473484,2,0,2,wides,1
1473484,2,0,2,wides,1
1473484,2,3,6,wides,1
1473484,2,3,6,wides,1
1473484,2,6,2,legbyes,1
1136594,1,3,6,wides,1
1136594,1,5,2,wides,1
1136594,1,7,1,wides,1
1136594,1,8,6,wides,1
1136594,1,9,4,legbyes,4
1136594,1,16,3,legbyes,1
1136594,1,19,1,wides,1
1136594,2,5,6,wides,1
1136594,2,15,4,wides,1
1136594,2,18,6,legbyes,4
1178394,1,10,5,wides,3
1178394,1,15,6,wides,1
1178394,1,18,4,noballs,1
1178394,1,19,1,wides,1
1178394,2,3,2,wides,1
1178394,2,3,3,legbyes,1
1178394,2,15,2,wides,1
1178394,2,15,3,byes,1
1178394,2,15,4,wides,1
1178394,2,15,6,legbyes,1
1216527,1,2,5,wides,3
1216527,1,4,6,noballs,1
1216527,1,4,6,byes,1
1216527,1,10,6,wides,1
1216527,1,11,5,wides,1
1216527,1,12,3,wides,1
1216527,1,15,1,wides,1
1216527,1,19,1,wides,1
1216527,2,0,5,wides,1
1216527,2,0,5,wides,1
1216527,2,1,3,wides,1
1216527,2,2,3,wides,1
1216527,2,4,2,wides,1
1216527,2,9,5,byes,1
1216527,2,11,2,legbyes,1
1216527,2,12,5,wides,1
548308,1,2,1,wides,1
548308,1,2,3,legbyes,4
548308,1,3,3,legbyes,1
548308,1,10,3,wides,1
548308,1,12,6,wides,1
548308,2,1,2,wides,1
548308,2,1,2,wides,1
548308,2,4,3,wides,1
548308,2,8,1,wides,1
548308,2,16,1,legbyes,1
598010,1,2,2,legbyes,1
598010,1,2,3,legbyes,1
598010,1,12,4,wides,1
598010,1,16,1,noballs,1
598010,1,16,6,wides,1
598010,1,16,6,wides,1
598010,1,18,5,wides,1
598010,2,0,6,wides,1
598010,2,9,2,legbyes,1
598010,2,16,3,noballs,1
419120,1,0,3,noballs,1
419120,1,0,3,legbyes,1
419120,2,10,3,legbyes,1
419120,2,16,3,wides,1
419120,2,16,5,legbyes,1
419120,2,17,2,byes,1
1082640,1,1,3,wides,1
1082640,1,1,6,wides,1
1082640,1,1,6,legbyes,1
1082640,1,4,3,legbyes,1
1082640,1,9,3,wides,1
1082640,1,11,1,legbyes,1
1082640,1,12,6,wides,1
1082640,1,15,3,legbyes,4
1082640,2,11,5,wides,1
1082640,2,19,1,legbyes,2
501222,1,0,2,wides,5
501222,1,0,2,wides,1
501222,1,0,2,wides,1
501222,1,5,1,wides,1
501222,1,8,4,noballs,1
501222,1,9,2,wides,1
501222,1,16,4,wides,1
501222,1,16,6,wides,1
501222,1,19,1,wides,1
501222,2,3,6,wides,1
501222,2,12,3,wides,1
501222,2,14,4,wides,2
501222,2,17,6,wides,1
1178402,1,16,1,legbyes,1
1178402,1,16,4,wides,1
1178402,1,19,5,wides,1
1178402,1,19,5,wides,1
1178402,2,3,4,legbyes,1
1178402,2,6,3,wides,1
1178402,2,9,4,wides,1
1178402,2,18,2,legbyes,1
